sourceTaxonId	sourceTaxonName	sourceTaxonLifestage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	SourceCitation	referenceDoi	referenceCitation
EOL:1174000	Hylecoetus dermestoides	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:32233	Quercus	GEONAMES:2638360	Scotland?				Hicken, N.E. (1963) The insect factor in wood decay: 158		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787968	Contarinia nasturtii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:583814	Sinapis arvensis	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Root and vegetable crops. 1 1-104: 35		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787968	Contarinia nasturtii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:583956	Armoracia rusticana	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Root and vegetable crops. 1 1-104: 35		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:292956	Eupithecia venosata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:581986	Silene vulgaris	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 14		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:583204	Ribes nigrum	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072527	Megastigmus suspectus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:13998	Abies	GEONAMES:2638360	Scotland?				Boucek, Z.(1970) Entomologist's Gaz. 21: 4 265-275: 269		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072527	Megastigmus suspectus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033070	Abies alba	GEONAMES:2638360	Scotland?				Boucek, Z.(1970) Entomologist's Gaz. 21: 4 265-275: 269		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072527	Megastigmus suspectus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1274279	Abies bornmuelleriana	GEONAMES:2638360	Scotland?				Boucek, Z.(1970) Entomologist's Gaz. 21: 4 265-275: 269		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033074	Abies grandis	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033079	Abies procera	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033071	Abies amabilis	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1274279	Abies bornmuelleriana	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1061731	Abies cilicica	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:988713	Abies bracteata	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033078	Abies concolor	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1061728	Abies lasiocarpa	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:1072685	Megastigmus pinus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1282017	Abies magnifica var. shastensis	GEONAMES:2638360	Scotland?				Roques, A. (1983) Les Insectes ravageurs des Cones et Grains de Coniferes en France 1-134: 32		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:582248	Acer campestre	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1145874	Alnus glutinosa	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:628306	Crataegus monogyna	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1143547	Fagus sylvatica	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:633316	Malus sylvestris	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:242597	Prunus cerasus	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:301139	Prunus domestica	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:29911	Rosa	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:38064	Rumex	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:32667	Salix	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:953065	Blastobasis decolorella	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:30108	Rubus	GEONAMES:2638360	Scotland?				Easterbrook, M.A.(1985) Entomologist's Gaz. 36: 3 167-172: 171		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:283866	Eupithecia abietaria	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1061648	Picea abies	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 11		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:283866	Eupithecia abietaria	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:14031	Pinus	GEONAMES:2638360	Scotland?				Brit. Ent. and Nat. Hist. Soc. (1981) An identification guide to the British pugs. Lepidoptera Geometridae 1-42: 11		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:739421	Dasineura leguminicola	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:704120	Trifolium medium	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Fodder crops. 2 1-160: 30		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:739421	Dasineura leguminicola	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703430	Trifolium pratense	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Fodder crops. 2 1-160: 30		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:739421	Dasineura leguminicola	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703436	Trifolium repens	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Fodder crops. 2 1-160: 30		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:44475	Betula	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1151364	Quercus petraea	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1151323	Quercus robur	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:532114	Scolytus intricatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:29929	Sorbus	GEONAMES:2638360	Scotland?				Yates, M.G.(1984) Bull. Ent. Res. 74 569-579: 570		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:517780	Tomicus minor	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:13998	Abies	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:692920	Pityogenes quadridens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:13998	Abies	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 15		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:517780	Tomicus minor	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:14029	Picea	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:692920	Pityogenes quadridens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:14029	Picea	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 15		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:517780	Tomicus minor	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:14031	Pinus	GEONAMES:2638360	Scotland?				Duffy, E.A.J.(1953) Handbk Ident. Br. Insects V: 15 1-20: 12		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:612294	Dictyonota strichnocera	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703895	Sarothamnus scoparius	GEONAMES:2638360	Scotland?				Pericart, J. (1983) Faune de France, Hemipteres Tingidae Euro-Mediterraneens 69 1-618: 149		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:612294	Dictyonota strichnocera	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703257	Ulex europaeus	GEONAMES:2638360	Scotland?				Pericart, J. (1983) Faune de France, Hemipteres Tingidae Euro-Mediterraneens 69 1-618: 149		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:612294	Dictyonota strichnocera	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:643982	Genista tinctoria	GEONAMES:2638360	Scotland?				Pericart, J. (1983) Faune de France, Hemipteres Tingidae Euro-Mediterraneens 69 1-618: 149		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114729	Brachypodium sylvaticum	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114101	Dactylis glomerata	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114971	Holcus lanatus	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1115240	Triticum aestivum	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114732	Phalaris arundinacea	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114407	Festuca rubra	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1115159	Secale cereale	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:733498	Phytomyza nigra	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1114773	Arrhenatherum elatius	GEONAMES:2638360	Scotland?				Spencer, K.A.(1972) Handbk Ident. Br. Insects X: 5(G) 1-136: 82		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:788086	Rhopalomyia foliorum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:469705	Artemisia abrotanum	GEONAMES:2638360	Scotland?				Barnes, H.F. (1949) Gall midges of economic importance. Miscellaneous crops. 6 1-229: 116		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:788086	Rhopalomyia foliorum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:850415	Artemisia vulgaris	GEONAMES:2638360	Scotland?				Barnes, H.F. (1949) Gall midges of economic importance. Miscellaneous crops. 6 1-229: 116		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787978	Dasineura thomasiana	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:486445	Tilia X europaea	GEONAMES:2638360	Scotland?				Barnes, H.F. (1951) Gall midges of economic importance. Trees. 5 1-270: 150		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787978	Dasineura thomasiana	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:486446	Tilia cordata	GEONAMES:2638360	Scotland?				Barnes, H.F. (1951) Gall midges of economic importance. Trees. 5 1-270: 150		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787978	Dasineura thomasiana	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:584812	Tilia platyphyllos	GEONAMES:2638360	Scotland?				Barnes, H.F. (1951) Gall midges of economic importance. Trees. 5 1-270: 150		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787970	Dasineura viciae	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:704171	Vicia cracca	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Fodder crops. 2 1-160: 63		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787970	Dasineura viciae	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703227	Vicia sativa	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Fodder crops. 2 1-160: 63		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:787970	Dasineura viciae	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:703228	Vicia sepium	GEONAMES:2638360	Scotland?				Barnes, H.F. (1946) Gall midges of economic importance. Fodder crops. 2 1-160: 63		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033073	Abies mariesii	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033070	Abies alba	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033074	Abies grandis	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
EOL:3688922	Cinara confinis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002470	Eats	EOL:1033079	Abies procera	GEONAMES:2638360	Scotland?				Carter, C.I. & Maslen, N.R.(1982) Bull. For. Commn, Lond. 58 1-75: 47		Welcome to UKmoths, your online guide to the moths of Great Britain and Ireland. UKMoths. Guide to the moths of Great Britain and Ireland. Accessed March 27, 2017. http://www.ukmoths.org.uk/.
